game_id,agent_name,personality,cooperation_rate,state_action_seq,nice,forgiving,retaliatory,troublemaking,emulative,predicted_strategy,prediction_confidence
game_38,agent3,mixed,0.2,EC SD TC SD PD TC SD PC SD PD PD PD PD PD PD PD PD PD PD PD PD PC SD PD PD PD PD PD PC SD,1,0.8333333333333334,0.8,0.0,0.896551724137931,TFT,1.0
game_42,agent1,selfish,0.4,ED TD PC SD PC SD PC SD PD PC SD TD PC SC SC SC SD PC SD PD PC SD PD PD TC SD PD PC SD PD,0,0.8571428571428571,0.5454545454545454,0.75,0.5517241379310345,WSLS,0.99867404
game_42,agent2,mixed,0.2667,EC SD PD PD PD PD PD PD PD PD PC SD PC SD TD PD PC SD TD PD PD TC SC SC SC SD PD PD PD PD,1,0.7,0.5714285714285714,0.5,0.7241379310344828,TFT,0.9670105
game_42,agent3,cooperative,0.2333,EC SD PD PD PD PD PD PD PD PD PC SC SD TC SD PD PD PC SD PD PC SD PD PC SD TD PD PD PD PD,1,0.75,1.0,0.3333333333333333,0.7931034482758621,TFT,0.9670105
game_35,agent1,cooperative,0.7333,ED PD PC RC RC SD PC SC SC SC SC RC SD TC SC SC SC RD TD PC SC RC RC SD TD TC RC SC RC RC,0,0.875,0.36363636363636365,0.2857142857142857,0.4827586206896552,AllC,0.99445575
game_35,agent2,mixed,0.5,ED PD PC RC RD PD PD TD TD TD PC RD TC SC SD TC SC RC SD PD TC RC RD TC SC SC RD TC RC RD,0,0.7272727272727273,0.8333333333333334,0.5,0.5172413793103449,AllD,0.9997522
game_35,agent3,mixed,0.8667,EC SC SC RC RD PC SC SC SC SD PC RC SC SD TC SD TC RC SC SC SC RC RC SC SC SC RC SC RC RC,1,0.9444444444444444,0.125,0.08333333333333333,0.4482758620689655,AllC,0.99995184
game_40,agent1,selfish,0.1333,ED PD PD PD PD PD PD PD PD PD PD PD PC SC SD PD PC SD PD PD PD PD PC RD PD PD PD PD PD PD,0,0.8,1.0,1.0,0.8275862068965517,AllD,0.99678
game_40,agent2,selfish,0.1667,ED PD PD PD PD PD PC SD PD PD PD PD PC SD PD PD PD TD PD PD PD PD PC RD PD PD PD PC SD PC,0,0.7142857142857143,0.8,1.0,0.7586206896551724,AllD,0.9951733
game_40,agent3,selfish,0.3,ED PD PD PD PC SD PD PD PD PD PD PD PD TD PC SC SC SD PC SD PC SD PC RC SD PD PC SD PD PD,0,0.8,0.6,0.6666666666666666,0.6896551724137931,AllD,0.99281925
game_36,agent1,selfish,0.2333,ED PD PC SD PC SD PD PD TC SD PD PC SC SD PD PD PD PD PD PD PC SD PD TD PC SD PD PD PD PD,0,0.7777777777777778,0.875,0.6666666666666666,0.7586206896551724,AllD,0.8095206
game_36,agent2,cooperative,0.4,ED PD PC SD PD PC SD PC SC SD PD PD TD TC SD PC SD PD PD PD PC SC SC SC SD TD PD PC SD PC,0,0.8,0.5454545454545454,0.75,0.5517241379310345,WSLS,0.848214
game_36,agent3,cooperative,0.5667,EC SC SD TC SD PD PC SC SD TC SC SC SC SD PD PD PC SC SD PC SD TD PC SD PC SC SC SD PC SD,1,0.8888888888888888,0.5,0.25,0.4827586206896552,TFT,0.98917866
game_44,agent1,selfish,0.2,ED PD TD PD PD TD PD PC SD TD PD PD PD TC SD PD PD PC SD PD PC SC SD PD PC SD PD PD PD PD,0,0.6,1.0,0.8,0.7241379310344828,AllD,0.9999864
game_44,agent2,mixed,0.3333,EC SC SD PD PC SD PD PC SC SD PC SD PC SC SD PD PD PD PD PD PD PC SD PD PD PD PD PC SD PD,1,0.9,0.7272727272727273,0.0,0.6896551724137931,TFT,0.4827169
game_44,agent3,mixed,0.3,ED PC SD PC SC SD PC SD TC SD PD PD PC SD TD PD PD PD PC SD PD PD TD PD PD PD PC SD PC SD,0,0.75,0.42857142857142855,0.75,0.6551724137931034,WSLS,0.97228473
game_46,agent1,mixed,0.2667,ED PD PC SD PD PC SC SD PD PC SC RD PD PC SD PC SC SD PD PD PD PD PD PD PD PD PD TD PD PD,0,0.8,0.875,1.0,0.6551724137931034,AllD,0.6088954
game_46,agent2,cooperative,0.6333,EC SC SC SC SD PC SC SC SD PD PC RC SC SC SD PD PC SD PD PD PC SD PC SC SD PD PC SC SC SC,1,0.9444444444444444,0.4444444444444444,0.0,0.41379310344827586,AllC,0.9997813
game_46,agent3,selfish,0.2333,ED PD PD TD PD PD TD TD PD PD PC RD PD PD TD PD PD TC SC SC SD PD PD PD PC SD PC SD PD PC,0,0.5833333333333334,0.7142857142857143,0.8571428571428571,0.6206896551724138,AllD,0.9999958
game_41,agent1,selfish,0.2,ED TD PD TC SD PD TD PD PD PD TD PD PC SD PD PD PC SD PD PD PD PD PD PD PD PC SC SD PC SD,0,0.6666666666666666,0.8,0.8,0.7241379310344828,AllD,0.9994764
game_41,agent2,selfish,0.2667,EC SD PC SD PD PC SD PD PD PC SD PD PD PC SD PD PD TD PC SD PD PD PD PD PD PD PC SD PC SD,1,0.7777777777777778,0.75,0.5,0.7241379310344828,WSLS,0.8690376
game_41,agent3,mixed,0.3333,EC SC SC SD PD PC SD PD PD PC SC SD PD PD PD PD PC SD PD PD PC SD PC SD PD PD PD TC SD TD,1,0.8181818181818182,0.7,0.3333333333333333,0.6896551724137931,TFT,0.52515215
game_45,agent1,mixed,0.1333,ED PC SD PD PC SD PD PC SD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PC,0,0.8,0.75,1.0,0.8620689655172413,AllD,0.983895
game_45,agent2,cooperative,0.2667,EC SC SD PC SD PD PD PD PD PC SD PC SD PD PD PD PC SD PC SD PD PD PD PD PC SD PD PD PD PD,1,0.875,0.5555555555555556,0.0,0.7586206896551724,TFT,0.86758506
game_45,agent3,cooperative,0.1667,ED PD TD PD PD PD PD PD PD PD PC SD PD PC SC SD PD PD PD PD PD PD PD PC SD PD PC SD PD PD,0,0.7142857142857143,1.0,1.0,0.7931034482758621,AllD,0.9996389
game_47,agent1,mixed,0.3,EC SC SC RD PC SC SD PC RD PC SD PD PD PD PD PD PC SD PD PD PD PD PD PD PD PD PD PD PC SD,1,0.8888888888888888,0.375,0.6666666666666666,0.6551724137931034,AllC,0.99915457
game_47,agent2,cooperative,0.4667,ED TD PC RC SD PC SC SC RC SC SD PC SD PD PD PD PD PC SD PC SC SD PD PD PD PD PC SD PC SC,0,0.9230769230769231,0.45454545454545453,0.5,0.5517241379310345,AllC,0.98842645
game_47,agent3,mixed,0.1667,EC SD PC RD PD PD TD PC RD PD TD PD PD PC SD PC SD PD PD PD PD PD PD PD PD PD PD PD PD TD,1,0.5,0.6666666666666666,0.8333333333333334,0.6896551724137931,AllD,0.98498243
game_48,agent1,mixed,0.4333,EC SD TD TC SD PC SC RC SD PD TC SD PC SC SC SC SC SD TD PD PD PD TD PD PD PD TC SC RD PD,1,0.7333333333333333,0.5,0.4444444444444444,0.5862068965517241,WSLS,0.6025818
game_48,agent2,selfish,0.3333,ED TC SC SD TD PD PC RD TD PC SD TC SD TD TD TD TD TC SD PD PC SC SD PD PD PC SD TC RD PD,0,0.6,1.0,0.6923076923076923,0.5172413793103449,AllD,0.78877276
game_48,agent3,cooperative,0.7667,EC SC SC SC SC SD PC RC SC SC SC SD PC SC SC SC SC SC SD PD PD PC SC SD PC SC SC SC RC SD,1,0.9523809523809523,0.2727272727272727,0.0,0.3103448275862069,AllC,0.9999937
game_50,agent1,mixed,0.1333,EC SD PD PD PC SD PD PD PD PD PD PC SD PD PD PD PD PD PD PD PD PC SD PD PD PD PD PD PD PD,1,0.75,1.0,0.0,0.896551724137931,TFT,1.0
game_50,agent2,selfish,0.0667,ED PD PD PD PD TD PD PC SD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PC SD PD,0,0.5,1.0,1.0,0.896551724137931,TFT,1.0
game_50,agent3,mixed,0.1667,ED PD PC SC SC SD PC SD PD PD PD PD PC SD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD,0,0.8333333333333334,0.6666666666666666,1.0,0.8275862068965517,AllD,0.9388044
game_51,agent1,mixed,0.1667,EC RD PD TD PD PD PD PD PD PC SC RD PD PD PD PD TD PC SD PD PD PD PD PD PD PD TD PC RD PD,0,0.5,1.0,0.8571428571428571,0.6551724137931034,AllD,0.94426906
game_51,agent2,mixed,0.2333,EC RC SC SD PD PD PD PD PD PD TC RD PD PD PD PC SD PD PD PD PD PD PD PD PD PC SD PC RD PD,1,0.8333333333333334,0.7142857142857143,0.4,0.7931034482758621,TFT,0.981159
game_51,agent3,cooperative,0.6667,EC RD PC SC SD PD PD PC SC SC SC RC SC SC SD PC SC SD PD PC SC SC SD PD PD PC SC SC RC SC,0,0.9444444444444444,0.4375,0.25,0.3793103448275862,AllC,0.95407486
game_52,agent1,mixed,0.0667,EC SD PD PD PD PD PD PD PC SD PD TD PD PD PD PD PD PD PD PD PD PD PD PD PD PD TD PD PD PD,1,0.25,1.0,0.6666666666666666,0.896551724137931,TFT,1.0
game_52,agent2,mixed,0.3667,EC SC SD PD PD PC SD PD PD TD PC SC SC SD PD PC SD PD PD PD PD PC SD PD PC SC SD PD PC SD,1,0.8333333333333334,0.8181818181818182,0.5,0.6206896551724138,AllD,0.70416796
game_52,agent3,selfish,0.1667,ED TD PD PD PC SD PD PD PC SC SC SD PD PD PD PD PD PD PD PD PD PD PD PD PD PC SD PD PD PD,0,0.8333333333333334,0.8,1.0,0.7931034482758621,AllD,0.98985845
game_53,agent1,mixed,0.4,EC SC SD PD PC SD PC SD PC SD PD PD PC SD TD PC SD PC SC SD PD PD PD PC SD PD PC SC SD PD,1,0.8461538461538461,0.6666666666666666,0.5,0.5862068965517241,WSLS,0.9948979
game_53,agent2,mixed,0.1333,ED TD TD PD PD TD PD TC SD PD PD PD PD PC SC SD PD PD PD PD PD PD PD PD PD PC SD PD TD PD,0,0.5714285714285714,1.0,0.8333333333333334,0.7586206896551724,AllD,0.9998908
game_53,agent3,mixed,0.5,EC SC SD PC SC SC SC SD PD PC SC SC SD PC SD PD PC SD PD PD PD PD PC SD PD PD PD PC SC SC,1,0.9333333333333333,0.5,0.0,0.5172413793103449,AllC,0.99933016
game_55,agent1,cooperative,0.6333,ED PC SC SC RC RD PC SD PC SC SD TC SC SC RC SD PD TD TC RC SD PD PC SC SC RC SC SC RD PD,0,0.8823529411764706,0.42857142857142855,0.4,0.4482758620689655,AllC,0.9962794
game_55,agent2,cooperative,0.8333,EC SD PC SC RC RD PC SC SC SC SC SC SC SC RC SD PC SC SC RC SC SC SC SC SC RC SC SC RD PD,1,0.9523809523809523,0.15,0.2857142857142857,0.2413793103448276,AllC,0.99959785
game_55,agent3,selfish,0.3,ED PD PD TC RC RD PD TD PD TD TC SD TD TC RD TD PC SC SC RD TD PD PD TD TC RD TD TC RD PD,0,0.5833333333333334,0.75,0.6842105263157895,0.4827586206896552,AllD,0.99778974
game_60,agent1,cooperative,0.6667,EC RC SC SC SC SC SC SD PC SD PC SD PC RD TC RD PD TC SC RC SC SC RD PC SC SC SD PD PC SD,1,0.9411764705882353,0.25,0.375,0.3793103448275862,AllC,0.9991528
game_60,agent2,mixed,0.3667,EC RD TD TD TD TD TD PD PD TD PD PD PC RC SC RD PC SD TC RC SD TC RD PC SD TD TC SD PD PC,0,0.7272727272727273,0.4,0.625,0.4827586206896552,AllD,0.99102
game_60,agent3,cooperative,0.7667,EC RC SC SC SC SC SD PC SC SC SD PC SC RC SC RD PC SC SC RD TC SC RC SD TC SC SD PC SD PC,1,0.9473684210526315,0.25,0.25,0.3448275862068966,AllC,0.99998844
game_56,agent1,cooperative,0.7333,EC RC RD TD TD TC RC SC RD TD TC RC RC SC RC RD PC RC RD PC SC SC SD TC RC RC SC RC SC RC,0,1.0,0.125,0.3333333333333333,0.4827586206896552,AllC,0.52319545
game_56,agent2,cooperative,0.8333,EC RC RC SC SC SC RC SC RC SC SC RC RD TC RC RC SC RC RD PD TC SC SC SC RC RD TC RD TC RC,1,1.0,0.1,0.21052631578947367,0.5172413793103449,AllC,0.9999906
game_56,agent3,mixed,0.8333,EC RC RC SC SC SC RD TC RC SC SC RC RC SC RC RD PC RC RD PC SD TD TC SC RC RC SC RC SC RC,1,0.9230769230769231,0.0,0.2222222222222222,0.4827586206896552,AllC,0.99992776
game_49,agent1,mixed,0.2333,EC SC SD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PC SD PD PC SD PC SC SD PD PC SD PD,1,0.8571428571428571,0.75,0.0,0.7931034482758621,TFT,0.878136
game_49,agent2,selfish,0.1333,ED PD PC SC SD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PC SC SD,0,0.8,1.0,1.0,0.8620689655172413,AllD,0.9965695
game_49,agent3,selfish,0.1,ED PD PD PD PD PD PC SD PD PD PD PD PD PC SD PD PD PC SD PD PD PD PD PD PD PD PD PD TD PD,0,0.6,1.0,1.0,0.8620689655172413,AllD,0.9951733
game_54,agent1,cooperative,0.7333,ED PD PC SD PC SC RC RD TC RC RC SD TD PC SC SC SC SC RC SC RC SC SC RC SD PC RC RC RD TC,0,0.9230769230769231,0.2727272727272727,0.2857142857142857,0.4827586206896552,AllC,0.92906845
game_54,agent2,cooperative,0.6333,ED PD PD TC SC SC RC RC SC RC RD TC SC SD TD TD TD TC RC SC RC SD TC RD TD PC RC RC RC SC,0,0.7692307692307693,0.42857142857142855,0.3684210526315789,0.5517241379310345,AllC,0.8812489
game_54,agent3,cooperative,0.8,EC SC SC SD PD TC RC RC SC RC RC SC SD PC SC SC SC SC RD TC RD TC SC RC SD PC RC RC RC SC,1,1.0,0.2857142857142857,0.14285714285714285,0.5172413793103449,AllC,0.9402561
game_59,agent1,cooperative,0.8,EC SC SC SC SC SD TC SC SC SC SC SD TC SC SD PC SD PC SC SC SC SC SC SD TC SC SC SC SD PC,1,0.9583333333333334,0.23809523809523808,0.0,0.3103448275862069,AllC,0.99999917
game_59,agent2,selfish,0.1667,ED TD TD PD TD TC SD TD TD PD TD PC SD TD TD PD TC SD PD TD PD TD PC SC SD TD PD PD TD PD,0,0.3125,1.0,0.8666666666666667,0.4827586206896552,AllD,0.9998549
game_59,agent3,mixed,0.6333,EC SC SD PC SC SC SC SC SD PC SD PC SC SC SD PC SD PD PC SD PC SD PD TC SC SD PD PC SC SC,1,0.9473684210526315,0.3888888888888889,0.0,0.41379310344827586,AllC,0.999908
game_58,agent1,cooperative,0.7333,EC SD PD PC SC SD PC SC SC SC SC SC SC SC SD PC SC SD PD TC SC SC SC RD PC SD PC SC SC SC,1,0.9545454545454546,0.3,0.3333333333333333,0.27586206896551724,AllC,0.9893086
game_58,agent2,selfish,0.1333,ED PD PD PD PD TD PD PD TD PD PD TD PD PC SD PD PD PD PC SD PD TD PC RD PD PD PC SD PD TD,0,0.4,1.0,1.0,0.6551724137931034,AllD,0.999985
game_58,agent3,selfish,0.3,ED PD PD PD PC SD PD PC SD PD PC SD PD PD TD PD PD PC SC SD PC SD PC RD PD PC SD TD PC SD,0,0.75,0.75,1.0,0.5862068965517241,AllD,0.99734265
game_57,agent1,cooperative,0.7,ED PD PC SC SD PC SD PC SD TC SC SC SC SC SC SC SC SD PC SC SC SD PC SC SD PC SC SC SC SD,0,0.9545454545454546,0.3,0.5,0.3103448275862069,WSLS,0.95933914
game_57,agent2,selfish,0.0667,ED PD PD TD TD PD PD PD TC SD TC SD TD TD TD PD TD TD PD TD PD TD PD TD PD PD TD PD PD PD,0,0.14285714285714285,1.0,0.8571428571428571,0.6206896551724138,AllD,0.99939406
game_57,agent3,cooperative,0.6667,EC SD PC SC SC SD PD PC SC SC SD TC SC SC SD PC SC SC SC SD PC SC SC SD PC SC SD PD PD PC,1,0.95,0.47368421052631576,0.0,0.3793103448275862,AllC,0.9827483
game_61,agent1,cooperative,0.7667,EC RC SC RC SC SC SC RC SC SD PD TC SC RC SC SC SC SD PC SD PC SD PC SC SC SD PD PC SC RC,1,0.9444444444444444,0.29411764705882354,0.0,0.4482758620689655,AllC,0.99987733
game_61,agent2,mixed,0.3333,EC RD PC RD TD PC SC RC SD PD PC SD TC RD TD PD TD TC SD TD PD TD PD PD TD PC SD PD PC RD,0,0.6666666666666666,0.75,0.7142857142857143,0.4482758620689655,WSLS,0.85501224
game_61,agent3,selfish,0.5,EC RD PC RC SD PD TC RD TD PD PC SC SC RC SD PC SC SD PC SD PC SD PD PC SD PD PD PD PC RC,0,0.9166666666666666,0.5454545454545454,0.375,0.5517241379310345,TFT,0.52740073
game_63,agent1,selfish,0.1333,ED TD PD TD PD PD TD PD PC SD TD PD PD PC RD PD TD PD PD PD PD PD TD TC RD PC SD PD PD PD,0,0.4,0.6666666666666666,0.9,0.6206896551724138,AllD,0.99997246
game_63,agent2,cooperative,0.5333,EC SD PC SD PD PC SD PC SD TC SD PD PD PC RD PC SD PD PD PC SD PC SC SC RC SC SC SC SD PC,1,0.9333333333333333,0.35714285714285715,0.25,0.5172413793103449,WSLS,0.97368455
game_63,agent3,cooperative,0.6667,EC SC SC SC SD PC SC SD PC SC SC SD PC SC RD PC SC SD PC SD PC SC SC SC RD PD TD PD PC SC,1,0.9047619047619048,0.29411764705882354,0.75,0.2413793103448276,AllC,0.9996246
game_62,agent1,cooperative,0.8,EC RD PD TC RC RC RC SC RC SD PC SC RD TD TC SC RD TC SC RC RC RC RC RC RC RC RC RC SC SC,0,0.8888888888888888,0.3333333333333333,0.19047619047619047,0.6206896551724138,TFT,0.9262088
game_62,agent2,mixed,0.8,EC RD PC SC RC RC RD TC RD TC SC SC RC SC SD TC RC SD TC RC RC RC RC RC RC RC RC RD TC SC,0,0.8888888888888888,0.4,0.18181818181818182,0.6551724137931034,AllC,0.88944167
game_62,agent3,mixed,0.8667,EC RC SC SC RC RC RC SC RC SD PD TC RC SC SC SC RC SC SC RC RC RC RC RC RC RC RC RC SD TD,1,0.8181818181818182,0.2727272727272727,0.05263157894736842,0.6896551724137931,AllC,0.99859816
game_64,agent1,selfish,0.2,ED TC SD PD PC SD PD PC SD PC SD PD PD PD PD PD PD PD PD PD PC SD PD PD PD PD TC SD PD PD,0,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.8620689655172413,AllD,0.6158346
game_64,agent2,cooperative,0.3667,EC SD TC SC SC SD PD PC SD PD PD PC SD PC SD PD PD PD PD PD PC SD PD PC SD PC SD PD PC SD,1,0.9090909090909091,0.7,0.0,0.6896551724137931,TFT,0.98721725
game_64,agent3,selfish,0.2333,EC SC SD PD PD TC SD PD TD PD PD PD PD PD PD PD PC SC SD PD PD TD PD PD PD PC SD PC SD PD,1,0.6666666666666666,0.75,0.5,0.7586206896551724,TFT,0.61004066
game_65,agent1,selfish,0.1333,ED TD TD TD TD PC SD PD PD PD PD PD PD PD TD TC SD PD PD PD PD TD PD PC SD PD PC SD PD PD,0,0.5714285714285714,1.0,0.875,0.6896551724137931,AllD,0.9999329
game_65,agent2,cooperative,0.8333,EC SC SC SC SC SC SD PC SC SD PC SD PC SC SC SC SC SC SC SC SC SC SC SC SD PC SC SC SC SD,1,0.96,0.16,0.0,0.1724137931034483,AllC,0.99996793
game_65,agent3,mixed,0.2667,EC SC SC SC SD PD TD PD PD PD PD PC SD PC SC SD TD PD PD PD PC SD PD PD TD PD PD TD PD PD,1,0.5833333333333334,0.5,0.8,0.6206896551724138,TFT,0.51750547
game_70,agent1,selfish,0.1667,ED PD PD PD PC RD PD PD PD PC SD PD PD PD PD TC SD PD PC SD PD PD PD PD PD TC SD PD PD PD,0,0.8333333333333334,1.0,0.5,0.8620689655172413,AllD,0.9991266
game_70,agent2,mixed,0.3,ED PD PC SC SC RC SC SD PC SD PD PD PD PD PC SD PD PD PD TC SD PD PD PD PC SD PD PD PD PD,0,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.7586206896551724,AllC,0.9524692
game_70,agent3,selfish,0.2,ED PD PD PD PC RD PD PD PD PD PD PD PD PD PC SD PD PC SC SD PC SD PD PD PC SD PD PD PD PD,0,0.8571428571428571,0.8571428571428571,1.0,0.7586206896551724,AllD,0.9997212
game_72,agent1,mixed,0.2333,EC SD TC SD TD TD TC SD TC SD PC SD PD TD TD TD PD PC RD TD TD TD TD TC RD TD TD TD PD PD,1,0.45454545454545453,0.6666666666666666,0.7368421052631579,0.4482758620689655,TFT,0.8679217
game_72,agent2,cooperative,0.7667,ED TC SC SC SC SC SC SC SD TD PD TC SC SC SC SD PC SC RC SC SC SC SC SC RC SC SC SC SD PD,0,0.9090909090909091,0.2,0.3333333333333333,0.3103448275862069,AllC,0.99997735
game_72,agent3,cooperative,0.8333,EC SC SD TC SC SC SD TC SC SC SC SD PC SC SC SC SD PC RC SC SC SC SC SC RC SC SC SD PC SC,1,0.9565217391304348,0.23809523809523808,0.0,0.3103448275862069,AllC,0.99964976
game_67,agent1,selfish,0.2,EC SD PC SD PD PD PD PD PD PC SD PD PC SD PC SD PD PD PD PD PD PD PD PD PD PC SD PD PD PD,1,0.8333333333333334,0.7142857142857143,0.0,0.8275862068965517,TFT,0.95456594
game_67,agent2,selfish,0.3,ED TC SD PC SD PD PD PC SD PD PD PD PC SD PD TD PC SC SD PD PD PD PC SD PD PC SD PD PD PC,0,0.8,0.875,0.6666666666666666,0.6896551724137931,AllD,0.9576863
game_67,agent3,selfish,0.2,EC SD PD PD PC SD PD PD PD PD PD PD PD TC SC SD PD PD PD PD PC SD PD PD PD PD TC SD PD PD,1,0.8333333333333334,1.0,0.0,0.896551724137931,TFT,1.0
game_74,agent1,mixed,0.1,EC RD PD PD PD PD PD PD PD PD TD TD PD PD PD PD PD PC SD PC RD PD PD PD PD PD PD PD TD TD,0,0.2857142857142857,0.6666666666666666,0.8571428571428571,0.7241379310344828,AllD,0.539359
game_74,agent2,cooperative,0.5,EC RD PD PD PD PD PD PC SC SC SC SC SD PD PD PC SD PD PC SC RC SC SD PC SD PD PD PC SC SC,0,0.9285714285714286,0.5,0.3333333333333333,0.5172413793103449,TFT,0.7088862
game_74,agent3,mixed,0.4333,EC RD PC SC SC SD PD PD PD PC SC SD PD PC SD PD PD PD PD PC RD PD PD PD PC SD PC SC SC SC,0,0.9230769230769231,0.5454545454545454,0.6666666666666666,0.5172413793103449,TFT,0.8162366
game_66,agent1,selfish,0.2333,ED PD PD PC RD PD PD PD TD PC SC RD PD PD PD PC SD PD PC SD PC SD PD TD PD PD PD PD PD TC,0,0.7,0.8333333333333334,0.8333333333333334,0.6551724137931034,AllD,0.9995503
game_66,agent2,selfish,0.2667,ED PD PD PC RC SD PD PC SD PD TC RD PC SD PD PD TD PD PD PD PD TD PC SD PD PD PD PC SC SD,0,0.7,0.875,0.6666666666666666,0.6896551724137931,AllD,0.98418844
game_66,agent3,cooperative,0.7,EC SC SC SC RD PC SD PC SC SC SC RC SD PD PC SC SC SC SD PD PC SC SC SC SD PC SC SD PC SD,1,0.95,0.3157894736842105,0.3333333333333333,0.3103448275862069,AllC,0.99998796
game_69,agent1,selfish,0.2333,ED TC SD PD TD TD PC SC RD TC RD PD PD PD PD PD PD PC SD PD PD PD TD TD PD PD PC SD PD PC,0,0.5,1.0,0.7777777777777778,0.6206896551724138,AllD,0.9045431
game_69,agent2,mixed,0.3,EC SD TD PC SC SD PD TC RC SC RD PD PD PD PD PD PD PD TD PD PD PC SC SD PD PC SD PD PD PD,1,0.7,0.875,0.5,0.6896551724137931,AllC,0.57162654
game_69,agent3,cooperative,0.7667,EC SC SC SC SC SC SC SC RC SC RC SC SD PC SD PD PC SC SC SD PC SC SC SC SD PD PD PC SC SC,1,0.9523809523809523,0.25,0.0,0.3103448275862069,AllC,0.9999999
game_75,agent1,mixed,0.1333,ED PD PD PD PD TD PD PD PD PD PD PD PD PD PD PD TD PD PC SC SD PC SD PD PD PD PD TD PD PC,0,0.5,0.75,1.0,0.7586206896551724,AllD,0.9998485
game_75,agent2,selfish,0.2,ED PD PD PD PC SD PD PD PD PD PD PD PD PC SD PC SD PD PD PD TD PD TD PD PD PD PC SC SD PC,0,0.6666666666666666,0.6666666666666666,1.0,0.7241379310344828,AllD,0.99281925
game_75,agent3,cooperative,0.5333,EC SD PC SC SC SD PC SC SD PC SC SC SC SD PD PC SD PD PD PC SD PC SD PD PC SD PC SD PC SD,1,0.9375,0.4375,0.0,0.4827586206896552,AllC,0.51964134
game_68,agent1,selfish,0.1333,ED PD PC SD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PC SD PD PD PD PD PD PC SD PC SD,0,0.8,0.75,1.0,0.8620689655172413,AllD,0.9953597
game_68,agent2,selfish,0.1333,ED PD PD PD PD PD PD PD PD PD PD PD PC SD PC SD PD PC SD PD PD PD PD PD PD PD PD PC SD PD,0,0.8,0.8,1.0,0.8620689655172413,AllD,0.99678
game_68,agent3,mixed,0.2667,EC SD PD PD PD PD PC SD PD PD PD PC SD PC SD PD PD PD PC SD PD PC SD PC SD PD PD PD PD PC,1,0.875,0.75,0.0,0.7586206896551724,TFT,0.97883147
game_77,agent1,mixed,0.5,EC SC SC SC SD PC SD PC SD PD PC SC SC SC RC SD PD PD PD PC SC SC SD PD PD PD PD PD PC SD,1,0.9285714285714286,0.42857142857142855,0.0,0.5517241379310345,AllC,0.9897518
game_77,agent2,selfish,0.3,ED TD TD TD TD PD TD PD PD PD PD PD PC SC RD PD PD PD PC SD TD TC SC SC SC SC SD PD PC SD,0,0.75,0.5,0.8888888888888888,0.4827586206896552,AllD,0.99999297
game_77,agent3,mixed,0.3333,EC SC SC SC SD PC SC SD PD PD PD PD PD TC RD PD PD PD PD PC SC SD TD PD PD PD PD PC SD TD,1,0.75,0.5555555555555556,0.6,0.6206896551724138,AllC,0.99584806
game_73,agent1,mixed,0.1667,ED PD TD PD PC SD PD PC SD PD PD PD PD PD PD PD PD PD PD PD PC SD PD PD PD PD PD PC SD PC,0,0.7142857142857143,0.8,1.0,0.7931034482758621,AllD,0.99975127
game_73,agent2,cooperative,0.4,EC SC SC SD PC SD PC SC SC SD PC SC SD PD PD PD PD PD PD PD PD PC SD PC SD PD PD PD PD PC,1,0.9166666666666666,0.4166666666666667,0.0,0.6206896551724138,AllC,0.9695389
game_73,agent3,selfish,0.1,ED PC SD PD PD TD PD PD TD PD PD PD PD PD PD PC SD PD PD PC SD PD PD PD PD PD PD PD PD PD,0,0.5,0.75,1.0,0.8275862068965517,AllD,0.9999751
game_71,agent1,selfish,0.1,ED TD PC SD PD PD PD PC SD PD PD PD PD PD TD PD PD PD PD PC SD PD PD PD PD PD TD PD PD PD,0,0.5,1.0,1.0,0.7931034482758621,AllD,0.99798155
game_71,agent2,mixed,0.2667,EC SD PD PD PD PD PD PD PD PD PD PD PD PC SD PD PC SD PD PD TD PC SD PC SD PC SC SC SD PD,1,0.7777777777777778,0.6666666666666666,0.5,0.7241379310344828,TFT,0.9670105
game_71,agent3,mixed,0.3333,EC SC SD PD PD PD PD PD PC SD PD PD PC SC SD PD PD PC SC SC SD PD PD PD PD PC SD PD PC SD,1,0.9,0.8,0.0,0.6896551724137931,TFT,0.8920206
game_76,agent1,mixed,0.2,EC SC SD PD PD PD PC SD PD PD PD PC SD PC SD PD PD PD PD PD PD PD PC SD PD PD PD PD PD PD,1,0.8333333333333334,0.7142857142857143,0.0,0.8275862068965517,TFT,0.90959775
game_76,agent2,selfish,0.1667,ED PD PD PD PD PD PD PC SC SC SD PD PD PD TD PD PC SD PD PD PD PD PD PD PD PD PD PC SD PD,0,0.7142857142857143,0.8333333333333334,1.0,0.7931034482758621,AllD,0.9728054
game_76,agent3,selfish,0.1667,ED PD PC SD PC SD PD PD PD PD PC SD PD PC SD PD PD PD PD PD PD PD PD PC SD PD PD PD PD PD,0,0.8333333333333334,0.8333333333333334,1.0,0.8275862068965517,AllD,0.9966182
